"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2019"	"2019/05"	11	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2019"	"2019/06"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2019"	"2019/08"	12	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2019"	"2019/09"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2019"	"2019/11"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2020 "	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2020 "	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2020 "	"2020/03"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2020 "	"2020/04"	14	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2020 "	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2020 "	"2020/06"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2020 "	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2020 "	"2020/08"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2020 "	"2020/09"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2020 "	"2020/10"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2020 "	"2020/11"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2020 "	"2020/12"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2015"	"2015/01"	128	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2015"	"2015/02"	103	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2015"	"2015/03"	145	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2015"	"2015/04"	127	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2015"	"2015/05"	132	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2015"	"2015/06"	126	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2015"	"2015/07"	130	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2015"	"2015/08"	129	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2015"	"2015/09"	124	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2015"	"2015/10"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2015"	"2015/11"	115	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2015"	"2015/12"	146	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2016"	"2016/01"	161	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2016"	"2016/02"	133	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2016"	"2016/03"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2016"	"2016/04"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2016"	"2016/05"	151	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2016"	"2016/06"	139	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2016"	"2016/07"	169	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2016"	"2016/08"	158	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2016"	"2016/09"	129	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2016"	"2016/10"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2016"	"2016/11"	164	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2016"	"2016/12"	151	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2017"	"2017/01"	165	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2017"	"2017/02"	137	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2017"	"2017/03"	180	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2017"	"2017/04"	165	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2017"	"2017/05"	155	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2017"	"2017/06"	145	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2017"	"2017/07"	163	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2017"	"2017/08"	149	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2017"	"2017/09"	158	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2017"	"2017/10"	152	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2017"	"2017/11"	149	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2017"	"2017/12"	176	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2018"	"2018/01"	146	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2018"	"2018/02"	165	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2018"	"2018/03"	167	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2018"	"2018/04"	169	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2018"	"2018/05"	173	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2018"	"2018/06"	152	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2018"	"2018/07"	183	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2018"	"2018/08"	163	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2018"	"2018/09"	153	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2018"	"2018/10"	147	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2018"	"2018/11"	158	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2018"	"2018/12"	171	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2019"	"2019/01"	186	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2019"	"2019/02"	144	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2019"	"2019/03"	188	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2019"	"2019/04"	180	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2019"	"2019/05"	185	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2019"	"2019/06"	191	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2019"	"2019/07"	200	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2019"	"2019/08"	179	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2019"	"2019/09"	192	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2019"	"2019/10"	199	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2019"	"2019/11"	215	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2019"	"2019/12"	183	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	212	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	187	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	251	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	260	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	368	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	326	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	293	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	265	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	248	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	280	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	241	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2020 "	"2020/12"	265	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2015"	"2015/01"	244	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2015"	"2015/02"	204	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2015"	"2015/03"	276	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2015"	"2015/04"	239	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2015"	"2015/05"	254	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2015"	"2015/06"	239	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2015"	"2015/07"	284	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2015"	"2015/08"	276	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2015"	"2015/09"	253	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2015"	"2015/10"	258	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2015"	"2015/11"	213	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2015"	"2015/12"	207	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2016"	"2016/01"	253	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2016"	"2016/02"	267	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2016"	"2016/03"	264	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2016"	"2016/04"	269	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2016"	"2016/05"	279	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2016"	"2016/06"	258	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2016"	"2016/07"	296	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2016"	"2016/08"	294	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2016"	"2016/09"	273	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2016"	"2016/10"	256	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2016"	"2016/11"	249	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2016"	"2016/12"	267	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2017"	"2017/01"	266	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2017"	"2017/02"	271	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2017"	"2017/03"	285	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2017"	"2017/04"	283	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2017"	"2017/05"	304	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2017"	"2017/06"	275	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2017"	"2017/07"	333	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2017"	"2017/08"	254	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2017"	"2017/09"	277	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2017"	"2017/10"	265	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2017"	"2017/11"	306	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2017"	"2017/12"	296	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2018"	"2018/01"	286	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2018"	"2018/02"	291	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2018"	"2018/03"	268	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2018"	"2018/04"	274	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2018"	"2018/05"	281	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2018"	"2018/06"	311	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2018"	"2018/07"	324	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2018"	"2018/08"	317	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2018"	"2018/09"	290	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2018"	"2018/10"	268	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2018"	"2018/11"	270	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2018"	"2018/12"	244	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2019"	"2019/01"	277	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2019"	"2019/02"	243	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2019"	"2019/03"	309	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2019"	"2019/04"	286	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2019"	"2019/05"	302	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2019"	"2019/06"	280	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2019"	"2019/07"	321	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2019"	"2019/08"	338	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2019"	"2019/09"	284	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2019"	"2019/10"	311	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2019"	"2019/11"	317	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2019"	"2019/12"	329	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2020 "	"2020/01"	342	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2020 "	"2020/02"	310	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2020 "	"2020/03"	346	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2020 "	"2020/04"	388	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2020 "	"2020/05"	425	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2020 "	"2020/06"	410	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2020 "	"2020/07"	464	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2020 "	"2020/08"	480	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2020 "	"2020/09"	375	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2020 "	"2020/10"	351	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2020 "	"2020/11"	366	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2020 "	"2020/12"	414	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2015"	"2015/01"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2015"	"2015/02"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2015"	"2015/03"	57	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2015"	"2015/04"	55	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2015"	"2015/05"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2015"	"2015/06"	61	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2015"	"2015/07"	50	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2015"	"2015/08"	67	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2015"	"2015/09"	67	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2015"	"2015/10"	71	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2015"	"2015/11"	58	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2015"	"2015/12"	64	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2016"	"2016/01"	72	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2016"	"2016/02"	62	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2016"	"2016/03"	70	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2016"	"2016/04"	59	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2016"	"2016/05"	62	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2016"	"2016/06"	57	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2016"	"2016/07"	52	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2016"	"2016/08"	60	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2016"	"2016/09"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2016"	"2016/10"	54	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2016"	"2016/11"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2016"	"2016/12"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2017"	"2017/01"	65	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2017"	"2017/02"	57	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2017"	"2017/03"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2017"	"2017/04"	60	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2017"	"2017/05"	55	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2017"	"2017/06"	55	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2017"	"2017/07"	58	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2017"	"2017/08"	62	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2017"	"2017/09"	51	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2017"	"2017/10"	57	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2017"	"2017/11"	57	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2017"	"2017/12"	61	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2018"	"2018/01"	58	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2018"	"2018/02"	61	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2018"	"2018/03"	61	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2018"	"2018/04"	60	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2018"	"2018/05"	68	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2018"	"2018/06"	59	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2018"	"2018/07"	65	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2018"	"2018/08"	62	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2018"	"2018/09"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2018"	"2018/10"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2018"	"2018/11"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2018"	"2018/12"	55	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2019"	"2019/01"	57	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2019"	"2019/02"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2019"	"2019/03"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2019"	"2019/04"	52	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2019"	"2019/05"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2019"	"2019/06"	55	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2019"	"2019/07"	56	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2019"	"2019/08"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2019"	"2019/09"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2019"	"2019/10"	52	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2019"	"2019/11"	64	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2019"	"2019/12"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2020 "	"2020/01"	52	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2020 "	"2020/02"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2020 "	"2020/03"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2020 "	"2020/04"	58	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2020 "	"2020/05"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2020 "	"2020/06"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2020 "	"2020/07"	83	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2020 "	"2020/08"	67	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2020 "	"2020/09"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2020 "	"2020/10"	62	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2020 "	"2020/11"	51	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2020 "	"2020/12"	55	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2015"	"2015/01"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2015"	"2015/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2015"	"2015/03"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2015"	"2015/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2015"	"2015/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2015"	"2015/07"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2015"	"2015/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2015"	"2015/10"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2015"	"2015/11"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2015"	"2015/12"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2016"	"2016/02"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2016"	"2016/07"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2016"	"2016/08"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2016"	"2016/12"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2017"	"2017/01"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2017"	"2017/02"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2017"	"2017/03"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2017"	"2017/04"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2017"	"2017/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2017"	"2017/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2017"	"2017/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2017"	"2017/09"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2017"	"2017/10"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2017"	"2017/11"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2017"	"2017/12"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2018"	"2018/03"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2018"	"2018/05"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2018"	"2018/06"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2018"	"2018/07"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2018"	"2018/12"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2019"	"2019/01"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2019"	"2019/02"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2019"	"2019/04"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2019"	"2019/07"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2019"	"2019/08"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2019"	"2019/10"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2019"	"2019/12"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2020 "	"2020/01"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2020 "	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2020 "	"2020/03"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2020 "	"2020/04"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2020 "	"2020/05"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2020 "	"2020/06"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2020 "	"2020/07"	18	Not Applicable	Not Applicable
