"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	220	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	212	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	189	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	214	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	186	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2020 "	"2020/12"	198	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2015"	"2015/01"	111	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2015"	"2015/02"	86	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2015"	"2015/03"	127	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2015"	"2015/04"	108	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2015"	"2015/05"	123	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2015"	"2015/06"	107	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2015"	"2015/07"	115	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2015"	"2015/08"	118	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2015"	"2015/09"	133	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2015"	"2015/10"	115	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2015"	"2015/11"	109	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2015"	"2015/12"	97	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2016"	"2016/01"	119	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2016"	"2016/02"	125	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2016"	"2016/03"	126	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2016"	"2016/04"	124	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2016"	"2016/05"	114	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2016"	"2016/06"	117	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2016"	"2016/07"	109	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2016"	"2016/08"	136	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2016"	"2016/09"	109	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2016"	"2016/10"	116	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2016"	"2016/11"	118	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2016"	"2016/12"	121	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2017"	"2017/01"	115	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2017"	"2017/02"	129	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2017"	"2017/03"	131	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2017"	"2017/04"	114	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2017"	"2017/05"	142	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2017"	"2017/06"	109	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2017"	"2017/07"	141	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2017"	"2017/08"	112	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2017"	"2017/09"	121	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2017"	"2017/10"	123	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2017"	"2017/11"	141	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2017"	"2017/12"	148	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2018"	"2018/01"	131	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2018"	"2018/02"	116	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2018"	"2018/03"	107	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2018"	"2018/04"	116	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2018"	"2018/05"	110	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2018"	"2018/06"	125	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2018"	"2018/07"	122	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2018"	"2018/08"	135	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2018"	"2018/09"	138	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2018"	"2018/10"	122	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2018"	"2018/11"	121	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2018"	"2018/12"	111	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2019"	"2019/01"	134	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2019"	"2019/02"	115	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2019"	"2019/03"	147	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2019"	"2019/04"	124	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2019"	"2019/05"	119	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2019"	"2019/06"	111	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2019"	"2019/07"	125	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2019"	"2019/08"	135	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2019"	"2019/09"	123	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2019"	"2019/10"	139	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2019"	"2019/11"	148	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2019"	"2019/12"	141	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2020 "	"2020/01"	152	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2020 "	"2020/02"	139	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2020 "	"2020/03"	146	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2020 "	"2020/04"	176	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2020 "	"2020/05"	203	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2020 "	"2020/06"	194	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2020 "	"2020/07"	218	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2020 "	"2020/08"	214	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2020 "	"2020/09"	188	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2020 "	"2020/10"	167	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2020 "	"2020/11"	190	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2020 "	"2020/12"	204	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2015"	"2015/01"	33	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2015"	"2015/02"	27	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2015"	"2015/03"	37	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2015"	"2015/04"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2015"	"2015/05"	32	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2015"	"2015/06"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2015"	"2015/07"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2015"	"2015/08"	37	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2015"	"2015/09"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2015"	"2015/10"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2015"	"2015/11"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2015"	"2015/12"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2016"	"2016/01"	55	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2016"	"2016/02"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2016"	"2016/03"	52	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2016"	"2016/04"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2016"	"2016/05"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2016"	"2016/06"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2016"	"2016/07"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2016"	"2016/08"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2016"	"2016/09"	33	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2016"	"2016/10"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2016"	"2016/11"	32	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2016"	"2016/12"	24	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2017"	"2017/01"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2017"	"2017/02"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2017"	"2017/03"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2017"	"2017/04"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2017"	"2017/05"	32	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2017"	"2017/06"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2017"	"2017/07"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2017"	"2017/08"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2017"	"2017/09"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2017"	"2017/10"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2017"	"2017/11"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2017"	"2017/12"	37	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2018"	"2018/01"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2018"	"2018/02"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2018"	"2018/03"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2018"	"2018/04"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2018"	"2018/05"	51	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2018"	"2018/06"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2018"	"2018/07"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2018"	"2018/08"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2018"	"2018/10"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2018"	"2018/11"	28	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2018"	"2018/12"	31	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2019"	"2019/01"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2019"	"2019/02"	32	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2019"	"2019/03"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2019"	"2019/04"	31	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2019"	"2019/05"	30	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2019"	"2019/06"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2019"	"2019/07"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2019"	"2019/08"	27	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2019"	"2019/09"	28	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2019"	"2019/10"	31	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2019"	"2019/11"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2019"	"2019/12"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2020 "	"2020/01"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2020 "	"2020/02"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2020 "	"2020/03"	29	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2020 "	"2020/04"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2020 "	"2020/05"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2020 "	"2020/06"	37	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2020 "	"2020/07"	51	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2020 "	"2020/08"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2020 "	"2020/09"	28	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2020 "	"2020/10"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2020 "	"2020/11"	33	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2020 "	"2020/12"	32	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2015"	"2015/01"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2015"	"2015/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2015"	"2015/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2015"	"2015/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2015"	"2015/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2015"	"2015/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2015"	"2015/07"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2015"	"2015/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2015"	"2015/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2015"	"2015/10"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2015"	"2015/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2015"	"2015/12"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2016"	"2016/01"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2016"	"2016/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2016"	"2016/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2016"	"2016/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2016"	"2016/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2016"	"2016/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2016"	"2016/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2017"	"2017/01"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2017"	"2017/03"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2017"	"2017/04"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2017"	"2017/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2017"	"2017/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2017"	"2017/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2017"	"2017/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2017"	"2017/10"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2017"	"2017/11"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2017"	"2017/12"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2018"	"2018/03"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2018"	"2018/05"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2018"	"2018/06"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2018"	"2018/07"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2018"	"2018/09"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2018"	"2018/10"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2019"	"2019/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2019"	"2019/02"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2019"	"2019/04"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2019"	"2019/07"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2019"	"2019/08"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2019"	"2019/10"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2019"	"2019/12"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2020 "	"2020/01"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2020 "	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2020 "	"2020/03"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2020 "	"2020/04"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2020 "	"2020/05"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2020 "	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2020 "	"2020/07"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2020 "	"2020/08"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2020 "	"2020/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2020 "	"2020/10"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2020 "	"2020/11"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2020 "	"2020/12"	17	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2015"	"2015/01"	57	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2015"	"2015/02"	73	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2015"	"2015/03"	64	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2015"	"2015/04"	62	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2015"	"2015/05"	72	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2015"	"2015/06"	74	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2015"	"2015/07"	66	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2015"	"2015/08"	83	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2015"	"2015/09"	73	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2015"	"2015/10"	86	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2015"	"2015/11"	52	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2015"	"2015/12"	70	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2016"	"2016/01"	68	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2016"	"2016/02"	113	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2016"	"2016/03"	117	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2016"	"2016/04"	86	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2016"	"2016/05"	93	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2016"	"2016/06"	90	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2016"	"2016/07"	83	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2016"	"2016/08"	96	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2016"	"2016/09"	100	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2016"	"2016/10"	116	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2016"	"2016/11"	91	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2016"	"2016/12"	92	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2017"	"2017/01"	102	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2017"	"2017/02"	123	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2017"	"2017/03"	105	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2017"	"2017/04"	89	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2017"	"2017/05"	97	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2017"	"2017/06"	98	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2017"	"2017/07"	109	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2017"	"2017/08"	119	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2017"	"2017/09"	95	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2017"	"2017/10"	93	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2017"	"2017/11"	99	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2017"	"2017/12"	117	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2018"	"2018/01"	78	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2018"	"2018/02"	105	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2018"	"2018/03"	107	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2018"	"2018/04"	87	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2018"	"2018/05"	102	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2018"	"2018/06"	92	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2018"	"2018/07"	96	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2018"	"2018/08"	121	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2018"	"2018/09"	132	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2018"	"2018/10"	112	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2018"	"2018/11"	96	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2018"	"2018/12"	84	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2019"	"2019/01"	104	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2019"	"2019/02"	103	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2019"	"2019/03"	114	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2019"	"2019/04"	107	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2019"	"2019/05"	117	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2019"	"2019/06"	95	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2019"	"2019/07"	74	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2019"	"2019/08"	97	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2019"	"2019/09"	104	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2019"	"2019/10"	136	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2019"	"2019/11"	115	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2019"	"2019/12"	118	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2020 "	"2020/01"	133	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2020 "	"2020/02"	112	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2020 "	"2020/03"	125	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2020 "	"2020/04"	176	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2020 "	"2020/05"	218	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2020 "	"2020/06"	165	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2020 "	"2020/07"	175	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2020 "	"2020/08"	183	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2020 "	"2020/09"	167	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2020 "	"2020/10"	161	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2020 "	"2020/11"	146	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2020 "	"2020/12"	156	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2015"	"2015/01"	57	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2015"	"2015/02"	65	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2015"	"2015/03"	64	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2015"	"2015/04"	54	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2015"	"2015/05"	74	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2015"	"2015/06"	60	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2015"	"2015/07"	55	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2015"	"2015/08"	59	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2015"	"2015/09"	52	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2015"	"2015/10"	59	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2015"	"2015/11"	58	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2015"	"2015/12"	58	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2016"	"2016/01"	72	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2016"	"2016/02"	60	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2016"	"2016/03"	63	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2016"	"2016/04"	80	Not Applicable	Not Applicable
